2002,OTHER,"Symphony Space, Inc.",New York,New York,,,"To support the institution following losses incurred as a result of the events of September 11, 2001",150000
2002,OTHER,"Theatre Development Fund, Inc.",New York,New York,,,"To support the institution following losses incurred as a result of the events of September 11, 2001",200000
2002,OTHER,Theatreworks/USA Corp.,New York,New York,,,"To support the institution following losses incurred as a result of the events of September 11, 2001",150000
2002,OTHER,"Town Hall Foundation, Inc.",New York,New York,,,"To support the institution following losses incurred as a result of the events of September 11, 2001",75000
2002,OTHER,"Wave Hill, Inc.",Riverdale,New York,,,"To support the institution following losses incurred as a result of the events of September 11, 2001",200000
2002,OTHER,Whitney Museum of American Art,New York,New York,,,"To support the institution following losses incurred as a result of the events of September 11, 2001, and to preserve and develop scholarly, conservation, and educational activities",1500000
2002,OTHER,Wildlife Conservation Society,Bronx,New York,,,"To support the institution following losses incurred as a result of the events of September 11, 2001",300000
2002,CONTRIBUTIONS,Association of Governing Boards of Universities,Washington,DC,,,To provide general support,35000
2002,CONTRIBUTIONS,"Council on the Environment, Inc.",New York,New York,,,To support its Waste Prevention and Recycling Service,30000
2002,CONTRIBUTIONS,"Doe Fund, Inc.",New York,New York,,,To provide general support,30000
2002,CONTRIBUTIONS,Eviction Intervention Services,New York,New York,,,To provide general support,40000
2002,CONTRIBUTIONS,Foundation Center,New York,New York,,,To provide general support,30000
2002,CONTRIBUTIONS,Marymount Manhattan College,New York,New York,,,To support the introduction of a new first-year program for entering students,40000,private
2002,CONTRIBUTIONS,Nonprofit Coordinating Committee,New York,New York,,,To provide general support,35000
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,California State University at Fullerton,Fullerton,California,,,To support ecological research and training programs led by junior faculty scientists,320000,public
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,Cornell University,Ithaca,New York,,,To support a digital library of animal behavior,300000,ivy
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,"Ecological Society of America, Inc.",Washington,DC,,,To support the expansion of JSTOR's collection of titles in ecology and biology,300000
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,"Ecological Society of America, Inc.",Washington,DC,,,To support volunteer committee members' travel to meetings to assess the field and prepare a report on research needs and opportunities for ecological sciences,20000
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,Free University of Berlin,Berlin,,,Germany,To support the creation of a coordinated digital data- base of images and information on African plants,197000
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,"Institute of Ecosystem Studies, Inc.",Millbrook,New York,,,"To continue support for coordinated ecological research and training programs in Kruger National Park, South Africa",370000
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,"Institute of Ecosystem Studies, Inc.",Millbrook,New York,,,To support a program to encourage minority participation in ecological research and training,66000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,Marine Biological Laboratory,Woods Hole,Massachusetts,,,To support the Semester in Environmental Science program,500000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,Michigan State University,East Lansing,Michigan,,,To support a program of summer science institutes in mathematics and ecology,250000,public
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,Missouri Botanical Garden,St. Louis,Missouri,,,To complete the Foundation's support of plant research in South America,200000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,Missouri Botanical Garden,St. Louis,Missouri,,,To support the creation of a coordinated digital data- base of images and information on African plants,180000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,Museum National d'Histoire Naturelle,Paris,,,France,To support the creation of a coordinated digital data- base of images and information on African plants,300000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,Legal Personality of the National Botanic Garden,Meise,,,Belgium,To support the creation of a coordinated digital data- base of images and information on African plants,164000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,National Botanical Institute,Cape Town,,,South Africa,To support the creation of a coordinated digital data- base of images and information on African plants,350000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,National Botanical Institute,Cape Town,,,South Africa,"To support the development of a project that will coordinate the efforts of botanic gardens and herbaria in Africa, the US, and Europe to create a digital resource of information on the plant resources of Africa",15000
2003,CONSERVATION AND THE ENVIRONMENT                                                                 ,The National Herbarium,Addis Ababa,,,Ethiopia,To support the creation of a coordinated digital data- base of images and information on African plants,50000
2003,CONSERVATION AND THE ENVIRONMENT                                                                 ,National Park Foundation,Washington,DC,,,To continue support for a program of postdoctoral fellowships for research in national parks,1500000
2003,CONSERVATION AND THE ENVIRONMENT                                                                 ,The Natural History Museum,London,,,United Kingdom,To digitize rare botanical reference works and make high quality images available to scholars and others using the Internet,170000
2003,CONSERVATION AND THE ENVIRONMENT                                                                 ,The Natural History Museum,London,,,United Kingdom,To support the digitization of the Alfred Wallace Russel Collection,90000
2003,CONSERVATION AND THE ENVIRONMENT                                                                 ,New York Botanical Garden,Bronx,New York,,,To support the computerization of its collections,350000
2003,CONSERVATION AND THE ENVIRONMENT                                                                 ,Oregon State University,Corvallis,Oregon,,,To support coordinated ecological research and training programs on coastal ecosystems,330000,public
2003,CONSERVATION AND THE ENVIRONMENT                                                                 ,Oregon State University,Corvallis,Oregon,,,To support an exploration for expanding a Foundation-supported research consortium in South Africa,25000,public
2003,CONSERVATION AND THE ENVIRONMENT                                                                 ,"Resources for the Future, Inc.",Washington,DC,,,To support a fellowship program of scholarly research on the implementation and effects of environmental regulation,200000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,"Royal Botanic Gardens, Kew",Richmond,,,United Kingdom,To support the creation of a coordinated digital data- base of images and information on African plants,450000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,"Royal Botanic Gardens, Kew",Richmond,,,United Kingdom,To support the digitization of rare botanic materials,250000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,"Royal Botanic Gardens, Kew",Richmond,,,United Kingdom,"To support the development of a project that will coordinate the efforts of botanic gardens and herbaria in Africa, the US, and Europe to create a digital resource of information on the plant resources of Africa",15000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,South African National Parks,Pretoria,,,South Africa,"To support coordinated ecological research and training programs in Kruger National Park, South Africa",425000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,South African National Parks,Pretoria,,,South Africa,To support a competitive research fellowship program,190000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,South African National Parks,Pretoria,,,South Africa,"To support coordinated ecological research and training programs in Kruger National Park, South Africa",130000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,South African National Parks,Pretoria,,,South Africa,To support the development of data management and dissemination systems for Kruger National Park,65000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,Trust for Public Land,San Francisco,California,,,To provide general support,1000000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,Universit_ Montpellier II,Montpellier,,,France,To support the creation of a coordinated digital data- base of images and information on African plants,150000
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,University of California at Santa Barbara,Santa Barbara,California,,,To support coordinated ecological research and training programs on coastal ecosystems,360000,public
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,University of California at Santa Barbara,Santa Barbara,California,,,To support ecological research and training programs led by junior faculty scientists,310000,public
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,University of California at Santa Barbara,Santa Barbara,California,,,"To support a program of research and training in plant and soils ecology in Kruger National Park, South Africa",200000,public
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,University of California at Santa Barbara,Santa Barbara,California,,,To support the development of data management and dissemination systems for Kruger National Park,37000,public
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,University of Cape Town,Cape Town,,,South Africa,To support the upgrading of its stable isotope research facility,200000
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,University of Colorado at Boulder,Boulder,Colorado,,,To support ecological research and training programs led by junior faculty scientists,290000,public
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,The University of Fort Hare,Alice,,,South Africa,To support a program of ecosystems research and training,34000
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,University of San Francisco,San Francisco,California,,,"To support coordinated ecological research and training programs in Kruger National Park, South Africa",400000,private
2003,CONSERVATION AND THE ENVIRONMENT                                                                    ,University of San Francisco,San Francisco,California,,,"To support coordinated ecological research and training programs in Kruger National Park, South Africa",355000,private
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,University of the Witwatersrand,Johannesburg,,,South Africa,To support a program of ecosystems research and training in Kruger National Park,355000
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,University of Washington,Seattle,Washington,,,"To support coordinated ecological research and training programs in Kruger National Park, South Africa",395000,public
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,University of Washington,Seattle,Washington,,,To support ecological research and training programs led by junior faculty scientists,290000,public
2003,CONSERVATION AND THE ENVIRONMENT                                                                     ,University of Washington,Seattle,Washington,,,"To support archiving and developing access to ecological research data from Tatoosh Island, Washington",65000,public
2003,MUSEUMS AND ART CONSERVATION                                                                 ,Barnes Foundation,Merion,Pennsylvania,,,"To support a program of collection assessment, research, and preservation of the permanent collection",500000
2003,MUSEUMS AND ART CONSERVATION                                                                 ,Barnes Foundation,Merion,Pennsylvania,,,To support the acquisition of software and training,22000
2003,MUSEUMS AND ART CONSERVATION                                                                 ,"Buffalo State College Foundation, Inc.",Buffalo,New York,,,To support a professorship in conservation science and the purchase of essential scientific equipment,995000
2003,MUSEUMS AND ART CONSERVATION                                                                 ,Carnegie Mellon University,Pittsburgh,Pennsylvania,,,To support the Research Center for the Materials of the Artist and the Conservator,3385000,private
2003,MUSEUMS AND ART CONSERVATION                                                                 ,Carnegie Mellon University,Pittsburgh,Pennsylvania,,,To support the development of an approach for sponsorship of the field of conservation science,50000,private
2003,MUSEUMS AND ART CONSERVATION                                                                 ,Cleveland Museum of Art,Cleveland,Ohio,,,To support a program to introduce Chinese museum professionals to American museum practices,20500
2003,MUSEUMS AND ART CONSERVATION                                                                 ,"Isabella Stewart Gardner Museum, Inc.",Boston,Massachusetts,,,To support planning for the endowment of scholarly exhibitions,50000
2003,MUSEUMS AND ART CONSERVATION                                                                 ,Metropolitan Museum of Art,New York,New York,,,To support a program to introduce Chinese museum professionals to American museum practices,9500
2003,MUSEUMS AND ART CONSERVATION                                                                 ,Philadelphia Museum of Art,Philadelphia,Pennsylvania,,,To establish a permanent endowment for the Senior Curatorship of Costume and Textiles; to establish a permanent endowment for the Associate Curatorship of Arms and Armor; and to support the Associate Curatorship of Arms and Armor while endowment funds are raised,2175000
2003,MUSEUMS AND ART CONSERVATION                                                                 ,The Pierpont Morgan Library,New York,New York,,,To endow the Department of Medieval and Renaissance Manuscripts,2250000
2003,MUSEUMS AND ART CONSERVATION                                                                 ,Smithsonian Institution,Washington,DC,,,"To establish a permanent endowment for a senior scientist, and to partially support two research scientists at the Freer Gallery of Art/ Arthur M. Sackler Gallery",1755000
2003,MUSEUMS AND ART CONSERVATION                                                                 ,Smithsonian Institution,Washington,DC,,,To support the continuation of advanced training opportunities in archeological and ethnographic conservation at the National Museum of the American Indian,1000000
2003,MUSEUMS AND ART CONSERVATION                                                                 ,Smithsonian Institution,Washington,DC,,,To support a program to introduce Chinese museum professionals to American museum practices at the Freer Gallery of Art/Arthur M. Sackler Gallery,172000
2003,MUSEUMS AND ART CONSERVATION                                                                 ,University of Delaware,Newark,Delaware,,,"To establish a permanent endowment for a professorship in conservation science, to support the professorship while endowment funds are raised, and to purchase essential scientific equipment",1330000,public
2003,MUSEUMS AND ART CONSERVATION                                                   ,Whitney Museum of American Art,New York,New York,,,"To establish a permanent endowment for the conservation department, and to partially support the director of conservation and the associate conservator while endowment funds are raised",1850000
2003,MUSEUMS AND ART CONSERVATION                                                   ,Worcester Art Museum,Worcester,Massachusetts,,,To support a position for a conservator-scientist,272000
2003,PERFORMING ARTS,"Alabama Shakespeare Festival, Inc.",Montgomery,Alabama,,,To support artistic initiatives and organizational development,250000
2003,PERFORMING ARTS,"Albany Symphony Orchestra, Inc.",Albany,New York,,,To support the Orchestra's American Music Festival,20000
2003,PERFORMING ARTS,Alliance of Resident Theatres,New York,New York,,,To support the Foundation's New York Theater Program and ongoing services to the field,1400000
2003,PERFORMING ARTS,"Alvin Ailey Dance Foundation, Inc.",New York,New York,,,To endow the New Works Fund,1000000
2003,PERFORMING ARTS,American Conservatory Theatre Foundation,San Francisco,California,,,To support artistic initiatives and organizational development,300000
2003,PERFORMING ARTS,"American Music Center, Inc.",New York,New York,,,To support services to the field of contemporary American music,200000
2003,PERFORMING ARTS,American Symphony Orchestra League,New York,New York,,,To endow leadership training programs,1450000
2003,PERFORMING ARTS,American Symphony Orchestra League,New York,New York,,,To support a postgraduate training program for American conductors,1000000
2003,PERFORMING ARTS,"Ballet Tech Foundation, Inc.",New York,New York,,,To support the Ballet Tech School,20000
2003,PERFORMING ARTS,"Baltimore Symphony Orchestra, Inc.",Baltimore,Maryland,,,To support organizational and artistic development,850000
2003,PERFORMING ARTS,"Brooklyn Academy of Music, Inc.",Brooklyn,New York,,,To endow opera and music theater programs,1000000
2003,PERFORMING ARTS,Byrd Hoffman Water Mill Foundation,New York,New York,,,To support the Robert Wilson photo archive digitization project,35000
2003,PERFORMING ARTS,"Center Stage Associates, Inc.",Baltimore,Maryland,,,To support artistic initiatives and organizational development,225000
2003,PERFORMING ARTS,"Dance Exchange, Inc.",Tacoma Park,Maryland,,,To support artistic work and a leadership transition,300000
2003,PERFORMING ARTS,"Fiji Theater Company, Inc.",New York,New York,,,To support New York City performances,20000
2003,PERFORMING ARTS,Guthrie Theatre Foundation,Minneapolis,Minnesota,,,To support artistic initiatives and organizational development,250000
2003,PERFORMING ARTS,Hispanic Culture Foundation,Albuquerque,New Mexico,,,To support the Barelas Neighborhood project in collaboration with the New Mexico Symphony,20000
2003,PERFORMING ARTS,Intiman Theatre,Seattle,Washington,,,To support artistic initiatives and organizational development,150000
2003,PERFORMING ARTS,"Jacob's Pillow Dance Festival, Inc.",Lee,Massachusetts,,,To provide endowment support,750000
2003,PERFORMING ARTS,Los Angeles Philharmonic Association,Los Angeles,California,,,To support a new concert series called First Nights: An Introduction to the Great Works,50000
2003,PERFORMING ARTS,The Louisiana Philharmonic Orchestra,New Orleans,Louisiana,,,To support organizational and artistic development,800000
2003,PERFORMING ARTS,McCarter Theatre Company,Princeton,New Jersey,,,To support artistic initiatives and organizational development,175000
2003,PERFORMING ARTS,"Metropolitan Opera Association, Inc.",New York,New York,,,To support a production of Hector Berlioz's Benvenuto Cellini,750000
2003,PERFORMING ARTS,Music at the Anthology Inc.,Brooklyn,New York,,,To support its festival for emerging composers,5000
2003,PERFORMING ARTS,New Mexico Symphony Orchestra,Albuquerque,New Mexico,,,To support organizational and artistic development,600000
2003,PERFORMING ARTS,"New York City Ballet, Inc.",New York,New York,,,To support the Balanchine centennial season,400000
2003,PERFORMING ARTS,"New York Theatre Workshop, Inc.",New York,New York,,,To support artistic initiatives and organizational development,225000
2003,PERFORMING ARTS,"Nikolais Louis Foundation for Dance, Inc.",New York,New York,,,To support the reconstruction of seven dances by choreographer Alwin Nikolais,10000
2003,PERFORMING ARTS,Philadelphia Orchestra Association,Philadelphia,Pennsylvania,,,To support organizational and artistic development,400000
2003,PERFORMING ARTS,"Playwrights Horizons, Inc.",New York,New York,,,To support artistic initiatives and organizational development,225000
2003,PERFORMING ARTS,Richmond Symphony,Richmond,Virginia,,,To support organizational and artistic development,700000
2003,PERFORMING ARTS,Saint Paul Chamber Orchestra Society,St. Paul,Minnesota,,,To support strategic planning,40000
2003,PERFORMING ARTS,The Santa Fe Opera,Santa Fe,New Mexico,,,To support the company's world premiere of Bright Sheng's Madame Mao,25000
2003,PERFORMING ARTS,"Saratoga International Theater Institute, Inc.",New York,New York,,,To support the development of three new works systems/layers; A Midsummer Night's Dream; and Death and the Ploughman,25000
2003,PERFORMING ARTS,"Seattle Symphony Orchestra, Inc.",Seattle,Washington,,,To support organizational and artistic development,800000
2003,PERFORMING ARTS,The Shakespeare Theatre,Washington,DC,,,To support artistic initiatives and organizational development,275000
2003,PERFORMING ARTS,"Spanish Theatre Repertory Company, Ltd.",New York,New York,,,To support artistic initiatives and organizational development,225000
2003,PERFORMING ARTS,"St. Luke's Chamber Ensemble, Inc.",New York,New York,,,To support organizational and artistic development,600000
2003,PERFORMING ARTS,Sundance Institute,Salt Lake City,Utah,,,To support artistic initiatives and organizational development,200000
2003,PERFORMING ARTS,Theatre de la Jeune Lune,Minneapolis,Minnesota,,,To support artistic initiatives and organizational development,150000
2003,PERFORMING ARTS,"Theatre for a New Audience, Inc.",New York,New York,,,To support artistic initiatives and organizational development,225000
2003,PERFORMING ARTS,Trinity Repertory Company,Providence,Rhode Island,,,To support artistic initiatives and organizational development,225000
2003,PERFORMING ARTS,Utah Opera Company,Salt Lake City,Utah,,,To support activities facilitating the merger of the Utah Symphony and the Utah Opera,20000
2003,PERFORMING ARTS,Yale University,New Haven,Connecticut,,,To support artistic initiatives and organizational development,150000,ivy
2003,HIGHER EDUCATION AND SCHOLARSHIP,The After-School Corporation,New York,New York,,,To support a teacher recruitment program to encourage men of color to enter the teaching profession in New York City public schools,50000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Allegheny College,Meadville,Pennsylvania,,,To support programs to strengthen faculty advising,215000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,American Academy in Rome,New York,New York,,,To support planning to expand access to the American Academy in Rome's scholarly resources,10000
2003,HIGHER EDUCATION AND SCHOLARSHIP,American Anthropological Association,Arlington,Virginia,,,To support an online scholarly portal called AnthroSource,756000
2003,HIGHER EDUCATION AND SCHOLARSHIP,American Council of Learned Societies,New York,New York,,,To support the Charles A. Ryskamp Research Fellowship program for advanced junior faculty members in the humanities and humanistic social sciences,4318000
2003,HIGHER EDUCATION AND SCHOLARSHIP,American Council of Learned Societies,New York,New York,,,To support the Frederick Burkhardt Residential Fellowships for Recently Tenured Scholars,963000
2003,HIGHER EDUCATION AND SCHOLARSHIP,American Council of Learned Societies,New York,New York,,,To support costs associated with organizational transition,90000
2003,HIGHER EDUCATION AND SCHOLARSHIP,American Council of Learned Societies,New York,New York,,,To support the creation of a commission to report on the prospects of advancing digitally-based scholarship in the humanities,35000
2003,HIGHER EDUCATION AND SCHOLARSHIP,American Council of Learned Societies,New York,New York,,,To support the planning of a report on the prospects of advancing digitally-based scholarship in the humanities,5700
2003,HIGHER EDUCATION AND SCHOLARSHIP,"American Folklore Society, Inc.",Columbus,Ohio,,,To support work on an ethnographic thesaurus,484000
2003,HIGHER EDUCATION AND SCHOLARSHIP,American Indian College Fund,Denver,Colorado,,,"To support efforts to increase the number of doctoral recipients among faculty members at four-year institutions that are members of AICF, and to provide additional teaching and learning opportunities for faculty members at these institutions",450000
2003,HIGHER EDUCATION AND SCHOLARSHIP,"American Philological Association, Inc.",Philadelphia,Pennsylvania,,,To support innovations and improvements in l'Ann_e philologique,256000
2003,HIGHER EDUCATION AND SCHOLARSHIP,American Philosophical Society,Philadelphia,Pennsylvania,,,To support plans to reconfigure the space in its library,50000
2003,HIGHER EDUCATION AND SCHOLARSHIP,American School of Classical Studies at Athens,Princeton,New Jersey,,,To support a plan for an integrated library and information system,32300
2003,HIGHER EDUCATION AND SCHOLARSHIP,"American University of Paris, Inc.",Paris,,,France,To support new curricular initiatives for under- graduate students,350000
2003,HIGHER EDUCATION AND SCHOLARSHIP,"American University of Paris, Inc.",Paris,,,France,To support programs to redesign and strengthen library services,145000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Antioch University,Yellow Springs,Ohio,,,"To support an Antioch College Web site designed to enhance its admissions, public relations, and development offices",50000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,Berea,Kentucky,,,To support collaborative projects that provide additional career opportunities to faculty and staff at member colleges,355000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,Berea,Kentucky,,,To support the faculty fellowship program,150000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Appalachian College Association,Berea,Kentucky,,,To support inter-institutional collaborative projects that enhance the academic programs at member colleges,95000
2003,HIGHER EDUCATION AND SCHOLARSHIP,ARTstor Inc.,New York,New York,,,To support a fund for ongoing operating expenses,5000000
2003,HIGHER EDUCATION AND SCHOLARSHIP,ARTstor Inc.,New York,New York,,,To support collection development,2485000
2003,HIGHER EDUCATION AND SCHOLARSHIP,ARTstor Inc.,New York,New York,,,To support various small-scale content development projects,1000000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Asian University for Women Support Foundation,New York,New York,,,To support planning for the Asian University for Women,100000
2003,HIGHER EDUCATION AND SCHOLARSHIP,"Associated Colleges of the Midwest, Inc.",Chicago,Illinois,,,To support faculty career enhancement,45000
2003,HIGHER EDUCATION AND SCHOLARSHIP,"Association of Black Foundation Executives, Inc.",New York,New York,,,To support professional development programs for Association members to enhance their skills in the field of philanthropy,15000
2003,HIGHER EDUCATION AND SCHOLARSHIP,"Atlanta University Center, Inc.",Atlanta,Georgia,,,To support the Robert W. Woodruff Library,75000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Austin College,Sherman,Texas,,,To support student faculty collaborative research in the social sciences and humanities,150000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Balboa Art Conservation Center,San Diego,California,,,To support the implementation of services and activities that improve preservation field service programs,150000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Bard College,Annandale-on-Hudson,New York,,,"To support an interdisciplinary collaborative program in human rights, sponsored by seven Southern African universities and seven United States liberal arts colleges",420000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Barnard College,New York,New York,,,To support a postdoctoral fellowship program in the humanities,500000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Barnard College,New York,New York,,,To support the further development of its media center,150000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Bennett College,Greensboro,North Carolina,,,To support curricular and archival work,300000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Bennington College,Bennington,Vermont,,,To support faculty career enhancement,200000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Boston University,Boston,Massachusetts,,,To support the development of a bibliographic database for East Asian archaeology,140000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Bowdoin College,Brunswick,Maine,,,To support strengthening selected aspects of its programs,50000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Bridgewater State College,Bridgewater,Massachusetts,,,To support the president's discretionary fund,3000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,The British Library,London,,,United Kingdom,"To support the conservation, digitization, and documentation of scrolls held by the Institute of Oriental Studies to be represented in the Mellon International Dunhuang Archive",237000
2003,HIGHER EDUCATION AND SCHOLARSHIP,The British Library,London,,,United Kingdom,To support the digitization and documentation of images to be included in ARTstor,182000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Brown University,Providence,Rhode Island,,,To support residential fellowships at the John Carter Brown Library,1415000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Brown University,Providence,Rhode Island,,,To support workshops for graduate students and faculty members in the humanities and humanistic social sciences,225000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,Bryn Mawr,Pennsylvania,,,To support a permanent endowment for the Hanna Holborn Gray Undergraduate Research Program in the Humanities and Humanistic Social Sciences,1500000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Bryn Mawr College,Bryn Mawr,Pennsylvania,,,To support core programs in the humanities,570000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,California Institute of Technology,Pasadena,California,,,To support research and teaching activities in the humanities,593000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,California Institute of Technology,Pasadena,California,,,To support dissertation seminars in the humanities,131000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Canadian Centre for Architecture,Montreal,,,Canada,To support visiting fellowships for senior scholars,244000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Cape Higher Education Consortium,Rondebosch,,,South Africa,"To support the establishment of South African-based Higher Education Resource Services (HERS-South Africa) to serve a consortium of five higher education institutions in the Western Cape (University of Cape Town, University of the Western Cape, Stellenbosch University, Cape Technikon, and the Peninsula Technikon)",79000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Carleton College,Northfield,Minnesota,,,To support programs to redesign and strengthen library services,49000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Carnegie Mellon University,Pittsburgh,Pennsylvania,,,To support a New Directions Fellowship,142000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Carnegie Mellon University,Pittsburgh,Pennsylvania,,,To support the creation of a summer program in informa- tion science and technology for historically black colleges and universities' undergraduates and faculty members,43000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Center for Advanced Study in the Behavioral Sciences,Stanford,California,,,To support fellowships for humanists,1610000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Colby College,Waterville,Maine,,,To support academic programs being developed in public affairs and civic engagement,300000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Colgate University,Hamilton,New York,,,To support the establishment of an institute to foster understanding of the relationship of a liberal arts education to the workings of democracy,50000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Colorado College,Colorado Springs,Colorado,,,To support strengthening selected aspects of its programs,50000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,New York,New York,,,To support the retrospective conversion of library card catalogs to electronic format,811000,ivy
2003,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,New York,New York,,,To support improved access to library special collections,205000,ivy
2003,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,New York,New York,,,To support initiatives at the Heyman Center for the Humanities aimed at strengthening its role in the instructional and scholarly activities of the University,80000,ivy
2003,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,New York,New York,,,To support the production and dissemination of educational materials on the role of affirmative action in higher education,50000,ivy
2003,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,New York,New York,,,"To support the development of a prototype database of images, measurements, and descriptions of Romanesque churches for the detailed study of architectural practice in late medieval France",50000,ivy
2003,HIGHER EDUCATION AND SCHOLARSHIP,Columbia University,New York,New York,,,"To support initial work on a study of the conception and treatment of archives under copyright, tort, and contract laws",41000,ivy
2003,HIGHER EDUCATION AND SCHOLARSHIP,Connecticut College,New London,Connecticut,,,To support a strategic planning process to promote educational effectiveness,50000,private
2003,HIGHER EDUCATION AND SCHOLARSHIP,Connecticut Independent College and University,West Hartford,Connecticut,,,To support the development of a business plan for an administrative services collaboration among the 16 independent institutions in Connecticut,15000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Conservation Center for Art and Historic Artifacts,Philidelphia,Pennsylvania,,,To support the implementation of services and activities that would improve preservation field service programs,150000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Cornell University,Ithaca,New York,,,To support the development of a collaborative program in digital librarianship with Clark Atlanta University,75000,ivy
2003,HIGHER EDUCATION AND SCHOLARSHIP,Council on Library and Information Resources,Washington,DC,,,To support a fellowship program for archival research for graduate students in the humanities,778000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Council on Library and Information Resources,Washington,DC,,,To provide general operational support,750000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Council on Library and Information Resources,Washington,DC,,,To support programs to redesign and strengthen library services,600000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Council on Library and Information Resources,Washington,DC,,,To support the development of library programs in liberal arts colleges,49000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Council on Library and Information Resources,Washington,DC,,,To support the development of functional requirements for the interaction between digital libraries and learning management systems,36000
2003,HIGHER EDUCATION AND SCHOLARSHIP,"Dance Heritage Coalition, Inc.",Washington,DC,,,To support an experimental study to determine the most appropriate methods of preserving analog videotapes by transferring them to digital format,141000
2003,HIGHER EDUCATION AND SCHOLARSHIP,Dartmouth College,Hanover,New Hampshire,,,To support an Emeritus Fellowship,55000,private
